,0,1,2,3,4,5,6,7
3499,6.6,No tiene datos,John Krasinski,Jim Strouse,Un hombre regresa a su pequeña ciudad natal tras descubrir que su madre está enferma y debe someterse a cirugía.,88,Los Hollar,tt3714720
3500,6.7,No tiene datos,Dean Shek,"Helen Chan, Olivia Cheng, Samuel Hui","To get their parents back together, two clever siblings team up with their grandpa in a series of mischievous antics.",97,Quan jia fu,tt0087963
3501,6.5,No tiene datos,Raúl Ruiz,Pía Rey,"The film revolves around the concept of soap opera. Its structure is based on the assumption that Chilean reality does not exist, but rather is an ensemble of soap operas.",80,La Telenovela Errante,tt0100275
3502,8.5,No tiene datos,Anthony Harrison,Anthony Harrison,Simple-minded Joseph Briteman breaks a golden rule of his 'life skills' program when he walks away unsupervised to rescue his long lost baby sister.,83,Joe Finds Grace,tt0137204
3503,4.8,No tiene datos,Louis Ross,Michael A. Nickles,"Travis and Whitney visit their grandparents and stumble upon the evil plan of a greedy land developer. Travis falls through a magical portal which transports him to the world of American hero, Paul Bunyan and his pet ox, Babe.",84,Bunyan and Babe,tt0331314
3504,5.8,28,George Clooney,Joel Coen,"Mientras una comunidad suburbana de los años 50 se autodestruye, un allanamiento de morada tiene siniestras consecuencias para una familia aparentemente normal.",105,Suburbicon,tt0491175
3505,6.0,No tiene datos,Dax Shepard,Rick Rosner,"Un agente novato forma equipo con un curtido profesional de la Patrulla de Carreteras de California, pero pronto se entera de que en realidad es un federal encubierto que investiga un atraco en el que podrían estar implicados policías.",100,CHiPs: Loca patrulla motorizada,tt0493405
3506,8.4,No tiene datos,Gladys Florence,Gladys Florence,"Caravaggio's tortured life, his murder and the journey of his soul.",90,Caravaggio and My Mother the Pope,tt0825334
3507,5.5,13,William H. Macy,William Porter,A young man living a sheltered life develops a crush on an ex-stripper and joins her Alcoholics Anonymous group just so he can be in the same room with her.,90,Krystal,tt0835802
3508,5.3,No tiene datos,Greg Lindsay,Greg Lindsay,"When detective reality show loser, Nick Knight, is paid good money to try to find who killed the show's successful producer, Charles Forsythe Carrington, he teams up with the producer's gorgeous daughter and a fellow contestant to find out who killed him and why in this comedic romp! Throughout this hilarious slapstick journey, he's reminded of his shortcomings from h... Leer todo",96,Joe Dick,tt0937225
3509,No tiene datos,No tiene datos,Chandrakant Dudhgaokar,Hemant Edlabadkar,"a village where an honest and noble couple have been working for the welfare of the villagers and are respected deeply by the village head and others. Lately, the villagers have gone into severe losses after getting lured by a scheme that promised to double their money. The village head asks the couple to bail them out of trouble. When they contact Anna (Avtar Gill), ... Leer todo",No tiene datos,Dhingana,tt10011206
3510,No tiene datos,No tiene datos,Zhenhao Zhao,Yuenian Su,No tiene argumento,63,Shao nv tian shi,tt10038738
3511,No tiene datos,No tiene datos,R.P. Singh,R.P. Singh,No tiene argumento,No tiene datos,Kaun Mera Kaun Tera,tt10071942
3512,No tiene datos,No tiene datos,Qing Wu,No tiene datos,No tiene datos,98,The Girl From Future,tt10077598
3513,5.0,No tiene datos,Nhat Trung,"Ngo Kien Huy, Hari Won, Viet Huong","Sequel to the movie '49 Days'. The film revolves around a guy named Huy who lost his memory due to an accident, more tragically he was stalked by a beautiful ghost who lost her memory.",95,49 ngày 2,tt10078676
3514,No tiene datos,No tiene datos,John Lagerholm,"Carmen Ciricillo, Kelly Ciricillo, Sean Daniel",No tiene argumento,No tiene datos,The Neighborhood: The Movie,tt10090742
3515,6.1,No tiene datos,Sakar Raut,"Sakar Raut, Nilesh Zope","Shivya explores the life of a carefree and young Mumbai lad, who happens to use abusive language on a day-to-day basis. However, he plans on mending his ways after this habit of using foul language topples his life upside down.",197,Ti Dete To Deto Te Detat Saglech Detat Shivya,tt10102250
3516,No tiene datos,No tiene datos,Liam,MikeGregJake,No tiene datos,99,The War of Godzilla 2,tt10106144
3517,7.2,No tiene datos,Cameron B. Smith,Cameron B. Smith,Amber has a doctor's appointment.,60,Zygote,tt10117046
3518,4.0,No tiene datos,Bao Mi,"Xuyu Hong, Yuan Yin, Enming Zhang","Zhang Shengli left his wife and daughter fifteen years ago and went to Hong Kong to achieve success. Now Zhang is rich, and his daughter Ni Xiaoman plans to hold him accountable for his fifteen-year absence.",95,Keng die you xi,tt10147284
3519,No tiene datos,No tiene datos,Rahul Kapoor,No tiene datos,No tiene datos,No tiene datos,Ulta Seedha,tt10168742
3520,No tiene datos,No tiene datos,Yogesh Varma,Kiran JanjaniPreeti PuriRahki Tondon,No tiene datos,146,Golmaal Kids,tt10168772
3521,No tiene datos,No tiene datos,Kashif Saleem,Mansoor Saeed,Newly weds Ahmed and Shama are still learning the intricacies of a married life when Shama's sister Uzma and Ahmed's friend Rajab intervene posing as relationship experts. Soon it becomes clear that something is not right.,80,Aitebaar,tt10218948
3522,No tiene datos,No tiene datos,Mohammad Iftikhar Iffi,Hassan Imam,No tiene datos,No tiene datos,Huway Hum Jin Kay Liye Barbaad,tt10218858
3523,No tiene datos,No tiene datos,Syed Muhammad Khurram,Faysal Manzoor Khan,"Nani and Dadi's close-knit family suffers some financial constraints. And with two unmarried granddaughters, their future appears bleak. But all is about to change when their brother-in-law calls to informs them that his son Ali, is visiting Pakistan to look for a life mate! Originally aired on GEO Entertainment in Pakistan. This is an Urdu language tele-film with Eng... Leer todo",72,Tu Mera Chaand,tt10218800
3524,No tiene datos,No tiene datos,Mohammad Iftikhar Iffi,Faraz Mazhar,"Amir has always dreamt of living a luxurious life in Dubai. All is about to change when he finds an unattended bag full of money. His wife warns him to return the bag as she can sense the lurking drama that's about to unfold. Chota Raees, an influential man, is the bag's rightful owner and he is determined to leave no stone unturned to find the bag. Will this find be ... Leer todo",80,Chalo Chalo Dubai Chalo,tt10218974
3525,No tiene datos,No tiene datos,Zeekay,Hassan Imam,No tiene datos,80,Sanaullah Ki Dosri Shadi,tt10229826
3526,No tiene datos,No tiene datos,Kashif Saleem,Mansoor Saeed,"A newly-wed couple, Ahmed and Shama are still learning the intricacies of a married life when Rajab and Uzma intervene. Shama's sister, Uzma and Ahmed's friend, Rajab pretend to be experts and try to control the lives of Ahmed and Shama. This is a recipe for disaster as no relationship can fit one equation. Will this intervention bring Ahmed and Shama close or push th... Leer todo",80,Aitebaar,tt10230622
3527,No tiene datos,No tiene datos,Mohammad Iftikhar Iffi,Hassan Imam,"When Anju falls obsessively in love with Hashim, little does she know that he is actually a Jin. 'Huway Hum Jin Kay Liye Barbaad' is a supernatural romantic comedy about an unexpected otherworldly love affair.",68,Huway Hum Jin Kay Liye Barbaad,tt10230624
3528,No tiene datos,No tiene datos,Kendall Veasy,Kendall Veasy,No tiene argumento,No tiene datos,Of Max & Men,tt10275134
3529,5.3,No tiene datos,Yang Yongchun,"Chen Lin, Luo Ping, Xiao Li Renyi","High school all-rounder Han Meimei develops a crush on Li Lei, a boy who has blossomed upon graduation. Will fate bring the two together?",88,How Are You,tt10314526
3530,No tiene datos,No tiene datos,Zhenghu Li,"Anna, Zhenghu Li",No tiene argumento,115,Jue se nu shen tuan,tt10331104
3531,4.4,No tiene datos,Matthew J. Elliott,"Trace Beaulieu, Frank Conniff, Bill Corbett","The guys at RiffTrax go all out for the commentary for 'Batman vs. Superman: Dawn of Justice,' featuring loads of guest riffers.",No tiene datos,Rifftrax: Batman v. Superman,tt10339232
3532,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,tt7688812
3533,3.7,No tiene datos,Mario Maurer,No tiene datos,"Determined to relocate their missing September's Diamond, criminals Rang and Peng proceed to escape from the high security prison they are in. Once out, Rang rushes home to reunite with his family but is heartbroken when he discovers that he has been replaced by his wife's new boyfriend. Peng does not fare well with his own family reunion as he is chased away by his f... Leer todo",105,Saranae Love You,tt10453448
3534,No tiene datos,No tiene datos,Cianan Allen Meyer,Cianan Allen MeyerMax Pawlick,No tiene datos,65,The World's Always Ending,tt10457302
3535,4.3,No tiene datos,Pariphan Wacharanon,"Stephany Auernig, Ball Chernyim, Phaisan Khunnu",No tiene argumento,103,Nai-Kai-Jeow,tt10467316
3536,4.1,No tiene datos,Ahmad El-Badri,"Ahmad El-Badri, Mida Gamal, Ala Hasan","Al-Armoty decided to go on a vacation with his family however, Things take a wrong turn when he finds himself forced to join a terrorist group.",94,El-Qarmuti fi Ardh el-Nar,tt10497352
3537,5.0,No tiene datos,Khaled El Halafawy,"Tamer Husain, Ahmad Izzat, Islam Khalil","When a young man looking for a good driving instructor for his mother receives a recommendation by an employee in one of the specialized driving schools to hire Hend (Ayten Amer), he soon starts falling in love with her. Along came a lot of unfortunate events that tested this relationship.",No tiene datos,Ya Thadi Ya Taadi,tt10499446
3538,5.4,No tiene datos,Adze Ugah,Kehinde Ogunlola,"A globetrotting traveler, Akpos, brings his girlfriend to the land of South Africa in this adventure.",87,10 Days in Sun City,tt10499474
3539,5.0,No tiene datos,Bunmi Ajakaiye,Chinaza Onuzo,"Facing divorce, a married couple tries to give it one last shot - and find their bodies swapped. Will the magical (or cursed) switch bring them out of their slump?",100,My Wife & I,tt10505048
3540,3.6,No tiene datos,Deniz Denizciler,Hatice Durak,No tiene argumento,95,Cilgin Kolej,tt10520878
3541,6.1,No tiene datos,Omoni Oboli,"Fatukasi Abimbola, Toyin Abraham, Odunlade Adekola","After a woman is beaten to death by her husband, her friends gather to take a stand against horrible injustice.",94,Wives on Strike: The Revolution,tt10521028
3542,No tiene datos,No tiene datos,Charli Adamson,No tiene datos,No tiene datos,127,Roehampton Guerrillas (2011-2016),tt10533714
3543,4.0,No tiene datos,Akram Farouk,Ahmed Abdalla,"Four crime partners devise a plan to get their hands on 3 millions dollars; when the operation is done, they trust the money to one of them; they disappear for 2 months to meet again and divide the money but when they meet after two months, their friend does not show up.",77,Hamza's suitcase,tt10568552
3544,7.4,No tiene datos,Rankin Dean,Rankin Dean,No tiene argumento,96,This Is You,tt10607270
3545,No tiene datos,No tiene datos,Wolf Maya,Carolina FerreiraBelle HendgesAlvaro Martins,No tiene datos,No tiene datos,Chicas Cariocas,tt10627796
3546,6.5,No tiene datos,Anggy Umbara,"Isman H.S.Arie Kriting, Anggy Umbara",5 lifelong friends attempt to rescue a damsel in distress from gangsters and zombies in this action packed comedy.,106,5 Cowok Jagoan: Rise of the Zombies,tt10681664
3547,5.3,45,Chinaas Palanisamy,Raja Rudrakodi,"Four friends who live in an apartment get gruesomely murdered one after the other by an unknown power, which leads to an insecurity among the residents there.",No tiene datos,Meow,tt10686470
3548,6.3,No tiene datos,Piotr Matwiejczyk,Piotr Matwiejczyk,No tiene argumento,91,Papierowe gody,tt10792318
3549,No tiene datos,No tiene datos,Bennie Woodell,ChellyHae Seung EdwardsKayla Swift,No tiene datos,No tiene datos,Study of Love,tt10800342
3550,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,tt10799014
3551,5.1,No tiene datos,Shadi Ali,"Ahmad Kamel, Amr Sokkar","A beauty professional (Hani), a jihadist who recently joined an Islamic extremist group (Biboo), and a drug dealer (Samir) come across each other during a trip to Lebanon. Unintentionally, they all get captured by the extremist group which Biboo joined, and try to find a way to escape from Abu-Emad, the group's leader.",94,When Man falls in the swamp of his thoughts and it ends with him to a disaster,tt8888056
