,0,1,2,3,4,5,6,7
2234,6.1,No tiene datos,Hideo Jôjô,"Nana Akiyama, Motoki Fukami, Shunsuke Kubozuka","Takumi is a sexually frustrated high school freshman Yanki (Japanese delinquent) with an unrivaled iron fist. Along with his group of loyal friends, they plan to take over all Japanese high schools to be the top Yanki, but Takumi's first love deters him from this goal...",74,Gachi-ban,tt1263744
2235,6.1,No tiene datos,Eddie Mort,Keith J. Rainville,No tiene argumento,72,Los campeones de la lucha libre,tt1264071
2236,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,tt1265595
2237,5.9,No tiene datos,Lawrence Ah-Mon,"Hua Chang, Lang Ye",No tiene argumento,95,Dan. Dao,tt1265647
2238,3.8,No tiene datos,Damian Chapa,"Carlton Holder, Damian Chapa",Johnny Sun and his little brother are Mexican-American gangsters.,89,Mexican Gangster,tt1266139
2239,4.5,7,Kabeer Kaushik,"Bobby Deol, Priyanka Chopra Jonas, Irrfan Khan","A traumatized child becomes a Naxalite, and upon being captured must agree to become a police-assassin.",105,Chamku,tt1266545
2240,No tiene datos,No tiene datos,R. Nithyakumar,Vasu Bhaskar,"Two brothers are in love with the same girl; the elder brother, who the girl is in love with, convinces her to marry his brother. But on the day of the wedding, a shocking truth comes out and it changes their lives from there on in.",138,Vedha,tt12671908
2241,No tiene datos,No tiene datos,Javier Rodriguez,No tiene datos,No tiene datos,No tiene datos,The Heretic,tt12681082
2242,6.2,No tiene datos,Robert C. Bruce,Robert C. Bruce,"A local drifter is just living his life when a spunky and demanding young lady shows up on his doorstep and drags him into a web of chaos, mystery, and ultimately treasure.",71,From Kilimanjaro with Love,tt1269380
2243,5.7,No tiene datos,Charles Nordeen,"Seth Abrams, Charles Nordeen","Five cops attempt to take on two of New York's most notorious crime organizations that have joined forces to smuggle a large shipment of firearms into the city. The Mayor pulls the plug on all undercover operations, leaving them no choice but to act on their own with only the blessing of their department's chief detective.",95,The Crack Down,tt1269372
2244,8.0,No tiene datos,Jerry Ochoa,"Jerry Ochoa, Anthony Watson","Charismatic if not-so-bright Houston vigilante Hardball experiences a personal awakening when he learns the 'good guy' cops he 'assists' are actually covering for an international sex slavery ring operating out of Houston's ship channel. Hardball's failed attempt to help one hapless slave incurs the ire of both the Russian mafia and their Houston client, the cunning g... Leer todo",86,Hardball: All Balls Don't Bounce,tt1273214
2245,5.1,No tiene datos,David J. Francis,Mike Masters,"Independent Zombie Film makers, Producer Mike Masters and Director David J. Francis, the team behind the commercially unsuccessful Zombie Night 1 and 2, have found the climate for Zombie movies has changed significantly after the ""real"" zombie invasion begins. Hedging on the fact that the Zombie mayhem that has taken a grip on the nation is only a temporary problem, t... Leer todo",89,Reel Zombies,tt1275956
2246,7.9,No tiene datos,Takayuki Hirao,"Kinoko Nasu, Masaki Hiramatsu",A teenage demon hunter uses her mystical powers to investigate supernatural events.,114,Gekijô ban Kara no kyôkai: Dai go shô - Mujun rasen,tt1278060
2247,4.7,No tiene datos,Marc Price,Marc Price,Our hero Colin is bitten by a Zombie; he dies and returns from the dead. We follow him as he wanders through suburbia during the throes of a cadaverous apocalypse.,97,Colin,tt1278322
2248,No tiene datos,No tiene datos,Paul Moukperian,Paul Moukperian,No tiene datos,75,Unique ID,tt1280720
2249,8.1,No tiene datos,Neeraj Pandey,Neeraj Pandey,"Un agente de policía que se retira recuerda el día más asombroso de su carrera. Todo gira en torno a un caso que nunca fue archivado pero que sigue atormentándole en sus recuerdos, el caso de aquel hombre y aquel miércoles.",104,A Wednesday,tt1280558
2250,4.4,80,Patrick Pierre,Adriana Gittens,"A young man coming home after serving time in the penitentiary finds his city in control by local thugs, stops at nothing to gain sole control of a city he feels is rightfully his.",105,The City Is Mine,tt1280504
2251,5.6,No tiene datos,Amine-Kais,Amine-Kais,"In a post 9-11 era, ""Men's Affair"" is a compelling story bridging the Middle East and America in an open dialog about the future. Algeria/USA. Drama/Action/Thriller.",87,Men's Affair,tt1280532
2252,2.5,32,Mark C. Andrews,Mark C. Andrews,Inspired by actual events: This heroic saga depicts an elite counter-terrorism team's black ops incursion into Iraq four days prior to Operation: Desert Shield and the harrowing consequences its members faced when their covert mission was compromised.,99,SEAL Team VI,tt1281966
2253,6.3,No tiene datos,Swarna Subba Rao,"C.H. Vijay Kumar, Gowri Shankar","Realizing his twin brother has gone on a killing spree, a police officer decides to hunt him down within 24 hours or lose his job, but soon finds his mission complicated.",134,Hare Ram,tt1281841
2254,4.2,No tiene datos,Frank Sudol,Frank Sudol,"Animated parody of such horror classics as ""Evil Dead"" and ""The Hills Have Eyes"".",82,Dead Fury,tt1282036
2255,3.8,No tiene datos,Tigran Keosayan,"Dmitriy Konstantinov, Alyona Zvantsova",No tiene argumento,86,Mirazh,tt1283294
2256,6.7,No tiene datos,Kim Ekberg,"Kim Ekberg, Victor E. Kerschner, Jonatan Lyrefelt",A rookie cop arrives to the city of Gotland to replace an old-timer going on retirement when the two are embroiled in the mysterious case of a serial killer leaving pieces of a puzzle with each new victim.,108,Blodigt jävla helvete,tt1283884
2257,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,Hado,tt12846264
2258,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,Gokudo no monsho daiyonsho,tt12845814
2259,4.3,No tiene datos,Reddy Ravicharan,"Srinivasa Rao Chinthalapudi, Gopi Kiran, Reddy Ravicharan","Kalidas escapes after killing his father's murderer and is given asylum by a woman who raises him and her own son. Later, his adoptive brother is also murdered and he decides to make the culprits pay.",No tiene datos,Kalidasu,tt1285123
2260,4.9,No tiene datos,Vara Mullapoodi,"Vara Mullapoodi, Chandra Sekhar Yeleti, Harshavardhan",A mentally imbalanced doctor goes on the run from the police after being accused of killing his alcoholic father.,99,Visakha Express,tt1285147
2261,4.5,No tiene datos,Srinivas C.C.,"Ajay, Mohammad Ali, Jagapathi Babu","It was much hyped as the makers and the main protagonist claimed it was a comeback of Srikant to hardcore action flicks once again. That was enough to create lots of enthusiasm among the audience to see what the film has on offer. It surely is an action flick and it surely sees Srikant doing more action than he has done in more than a decade. Then, there is an all imp... Leer todo",148,Nagaram,tt1285129
2262,5.7,No tiene datos,Ryuta Tasaki,"Shotaro Ishinomori, Toshiki Inoue","When a new foe arises in 2008, Wataru investigates it and brought him to Shiramine Takato who explains how everything began in 1986. Wataru uses Castle Doran's Time Door to travel back in time, leading him to meet his father.",68,Gekijôban kamen raidâ Kiba: Makaijô no ô,tt1285118
2263,7.3,No tiene datos,Dan Stone,Paul Watson,"At the Edge of the World chronicles the controversial Sea Shepherd Antarctic Campaign against a Japanese whaling fleet. The international volunteer crew, under-trained and under-equipped, develop a combination of bizarre and brilliant tactics with which to stop the whalers. But first they must find the Japanese ships, a far more difficult challenge than ever imagined ... Leer todo",90,At the Edge of the World,tt1286499
2264,No tiene datos,No tiene datos,Richard Wong,H.P. MendozaRichard Wong,No tiene datos,75,Option 3,tt1286833
2265,6.3,No tiene datos,Michael Fredianelli,Michael Fredianelli,A private investigator is hired to retrieve an important tape among the Yakuza in a dystopian future policed by demons.,114,Xenobites,tt1287363
2266,7.1,No tiene datos,Robb Wolford,"Blake Arnold, Richard A. Becker, Robb Wolford","A battered wife leaves her husband to become a super hero in this comic book come to life complete with panels , page turns and old fashioned novelty ads. Taking the identity of Furie, Connie Ferrantti joins a team of working class masked avengers called The Crusaders. It isn't long before she finds herself in conflict with their mysterious leader, The Ace of Spades. ... Leer todo",97,The Crusaders #357: Experiment in Evil!,tt1287326
2267,3.9,No tiene datos,Huayang Fu,Caishen Ning,Chu Dong join forces with a DJ and her co-workers at a garage shop to enter a dance contest. His motivation is to get the money for an operation his sister needs.,87,Jing mou moon,tt1287843
2268,7.6,No tiene datos,Hiroyuki Imaishi,"Kazuki Nakashima, Shôji Saeki, Kurasumi Sunayama","Simon and Kamina, brothers in arms, take upon themselves to venture beyond the borders of their world, reality and imagination. Venturing further and further into a hidden truth that has kept humanity prisoners for millennia.",112,Gurren Lagann: El fin de la infancia,tt1288461
2269,4.4,No tiene datos,Herman Yau,Ho-Leung Lau,"The lives of two men--a cop and a criminal--are questioned in the wake of a deadly epidemic in a futuristic, post-apocalyptic Hong Kong.",89,Saam bat gun,tt1288398
2270,3.1,20,Justin Timpane,Justin Timpane,"Seven friends, struggling with late 20s, early 30's life, find themselves in terrifying danger when a long-dead loved one is magically resurrected and starts devouring souls. To make matters worse, three of them have been granted the power of the Ninja, and now must lead the fight against a power they cannot hope to vanquish. If they fail, the un-dead will overrun the... Leer todo",86,Ninjas vs. Zombies,tt1290099
2271,7.7,69,Dibakar Banerjee,Dibakar Banerjee,Un ladrón reflexiona sobre su vida y sus amores mientras los medios especulan sobre cómo logró llevar a cabo tantos atracos.,125,Oye Lucky! Lucky Oye!,tt1292703
2272,3.6,No tiene datos,Mike Conway,Mike Conway,"After a near death crash landing, a blinded pilot, Jason, gets help from an advanced, female android, named Reyna. With the aid of an audio motion sensor, Reyna teaches Jason how to defend against monsters and enemy soldiers.",82,Exile,tt1294160
2273,2.8,No tiene datos,M. Padmakumar,T.A. Razak,Purushothaman is a heartless financier who behaves in a rude and insulting way towards the people who owe him money. But his life changes when he faces many unexpected turn of events.,160,Parunthu,tt1295067
2274,5.1,No tiene datos,Siu-Ming Tsui,Sai-Keung Fong,"Inspired by real events. When China announces that it will field its very first Olympics team, which will include a handful of martial artists to demonstrate Wushu to the world for the very first time, millions across the country compete for the honor of representing their country in its national sport. With so many diverse styles and so many skilled, determined fight... Leer todo",118,Duo biao,tt1296068
2275,No tiene datos,No tiene datos,R. Surya Kiran,No tiene datos,No tiene datos,No tiene datos,Jaanwar - on the Alert,tt12969814
2276,6.0,No tiene datos,Sakthi Chidambaram,Ravi Mariya,"Thangalakshmi, a wealthy woman, arranges for her daughter, Abhi, to get married to an NRI in her native village. However, a twist of events leads to Abhi getting married to her bodyguard, Kathiresan.",157,Sandai,tt12978034
2277,3.9,No tiene datos,Adam Deyoe,"Kurt Kroeber, Eric Gosselin, Frankie Frain","After accidentally murdering her boyfriend, Debbie Dicky moves to a new town and meets three girls who invite her to a sleepover. The very same night there is a breakout at the local insane asylum where forty serial killers escape and head over to crash the party. However, the girls at the slumber party might not be as helpless as the killers think.",87,Psycho Sleepover,tt1297456
2278,6.3,50,Sadik Ahmed,"Sadik Ahmed, Heather Taylor","Kala an armed, Ex-soldier arrives in a remote town in search of answers about his past. He becomes the focus of a rivalry between the two most powerful men in town. Chairman, a populist, Muslim politician and Thakur, an elderly, wealthy Hindu landowner. Kala and his rifle could tip the balance of power one way or the other. Who will Kala side with? Will he find his fa... Leer todo",81,The Last Thakur,tt1297828
